════════════════════════════════════════════════════════════════════════════════════════════════════
REPORTE DE MENSAJES - SNU: 019929bf-ee7e-7364-b808-26f24f353a5b
════════════════════════════════════════════════════════════════════════════════════════════════════

📊 Resumen:
  • Total de mensajes: 409
  • Rango temporal: 2026-01-21 12:29:01.331 → 2026-01-26 03:06:29.576
  • Dispositivos únicos (SNU): 1

────────────────────────────────────────────────────────────────────────────────────────────────────

Timestamp               | Topic                                              | SID          | TSP          | LOG  | DVS  | LID      | STS      | LGC       | XST    | NST    | RSS 
2026-01-21 13:06:42.686 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998475   | 1    | 3    | N/A      | 6979     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:44.903 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998535   | 1    | 3    | N/A      | 7039     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:46.951 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998595   | 1    | 3    | N/A      | 7099     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:49.001 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998656   | 1    | 3    | N/A      | 7160     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:51.165 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998716   | 1    | 3    | N/A      | 7220     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:53.297 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998777   | 1    | 3    | N/A      | 7281     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:55.317 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998837   | 1    | 3    | N/A      | 7341     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:57.486 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998897   | 1    | 3    | N/A      | 7401     | 792400    | -200   | 200    | 20  
2026-01-21 13:06:59.556 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768998958   | 1    | 3    | N/A      | 7462     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:01.636 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999018   | 1    | 3    | N/A      | 7522     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:03.717 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999078   | 1    | 3    | N/A      | 7582     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:05.893 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999139   | 1    | 3    | N/A      | 7643     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:07.964 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999199   | 1    | 3    | N/A      | 7703     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:10.036 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999260   | 1    | 3    | N/A      | 7764     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:12.197 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999320   | 1    | 3    | N/A      | 7824     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:14.276 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999380   | 1    | 3    | N/A      | 7884     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:16.541 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999442   | 1    | 3    | N/A      | 7946     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:18.695 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999501   | 1    | 3    | N/A      | 8005     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:20.743 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999561   | 1    | 3    | N/A      | 8065     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:22.836 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999622   | 1    | 3    | N/A      | 8126     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:24.940 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999682   | 1    | 3    | N/A      | 8186     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:27.090 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999742   | 1    | 3    | N/A      | 8246     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:29.102 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999803   | 1    | 3    | N/A      | 8307     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:31.238 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999863   | 1    | 3    | N/A      | 8367     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:33.337 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999924   | 1    | 3    | N/A      | 8428     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:35.396 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1768999984   | 1    | 3    | N/A      | 8488     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:37.638 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000044   | 1    | 3    | N/A      | 8548     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:39.688 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000105   | 1    | 3    | N/A      | 8609     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:41.735 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000165   | 1    | 3    | N/A      | 8669     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:43.821 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000225   | 1    | 3    | N/A      | 8729     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:46.034 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000286   | 1    | 3    | N/A      | 8790     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:48.015 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000346   | 1    | 3    | N/A      | 8850     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:50.096 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000407   | 1    | 3    | N/A      | 8911     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:52.262 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000467   | 1    | 3    | N/A      | 8971     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:54.431 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000527   | 1    | 3    | N/A      | 9031     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:56.429 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000588   | 1    | 3    | N/A      | 9092     | 792400    | -200   | 200    | 20  
2026-01-21 13:07:58.502 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000648   | 1    | 3    | N/A      | 9152     | 792400    | -200   | 200    | 20  
2026-01-21 13:08:00.667 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000708   | 1    | 3    | N/A      | 9212     | 792400    | -200   | 200    | 20  
2026-01-21 13:08:02.762 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000769   | 1    | 3    | N/A      | 9273     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:42.208 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000829   | 1    | 3    | N/A      | 9333     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:44.337 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000890   | 1    | 3    | N/A      | 9394     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:46.434 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769000950   | 1    | 3    | N/A      | 9454     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:48.463 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001010   | 1    | 3    | N/A      | 9514     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:50.623 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001071   | 1    | 3    | N/A      | 9575     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:52.734 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001131   | 1    | 3    | N/A      | 9635     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:54.792 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001191   | 1    | 3    | N/A      | 9695     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:57.004 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001252   | 1    | 3    | N/A      | 9756     | 792400    | -200   | 200    | 20  
2026-01-21 13:44:59.055 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001312   | 1    | 3    | N/A      | 9816     | 792400    | -200   | 200    | 20  
2026-01-21 13:45:01.129 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001373   | 1    | 3    | N/A      | 9877     | 792400    | -200   | 200    | 20  
2026-01-21 13:45:03.182 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001433   | 1    | 3    | N/A      | 9937     | 792400    | -200   | 200    | 20  
2026-01-21 13:45:05.342 | cooler_mqtt/ics/019929bf-ee7e-7364-b808-26f24f353a | 1768991496   | 1769001493   | 1    | 3    | N/A      | 9997     | 792400    | -200   | 200    | 20  
